,Unnamed: 0,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal,DOB,height,age,weight_lbs,weight_kg,distance,stroke
934,934,Sydney,2000,Aquatics,Swimming,"KRAYZELBURG, Lenny",USA,Men,100m backstroke,M,Gold,"September 28, 1975 (age 41 years)",187.96,,192,87.27272727,100m,Backstroke
935,935,Sydney,2000,Aquatics,Swimming,"WELSH, Matthew",AUS,Men,100m backstroke,M,Silver,"November 18, 1976 (age 39 years)",187.96,,176,80,100m,Backstroke
936,936,Sydney,2000,Aquatics,Swimming,"ZHIVANEVSKAYA, Nina Alexandrovna",ESP,Women,100m backstroke,W,Bronze,"June 24, 1977 (age 39 years)",167.64,,123,55.90909091,100m,Backstroke
937,937,Sydney,2000,Aquatics,Swimming,"MOCANU, Diana",ROU,Women,100m backstroke,W,Gold,"July 19, 1984 (age 32 years)",,,150,68.18181818,100m,Backstroke
938,938,Sydney,2000,Aquatics,Swimming,"NAKAMURA, Mai",JPN,Women,100m backstroke,W,Silver,"July 16, 1979 (age 37 years)",162.56,,148,67.27272727,100m,Backstroke
939,939,Sydney,2000,Aquatics,Swimming,"SLUDNOV, Roman",RUS,Men,100m breaststroke,M,Bronze,"February 4, 1980 (age 36 years)",187.96,,163,74.09090909,100m,Breaststroke
940,940,Sydney,2000,Aquatics,Swimming,"FIORAVANTI, Domenico",ITA,Men,100m breaststroke,M,Gold,"May 31, 1977 (age 39 years)",177.8,,168,76.36363636,100m,Breaststroke
941,941,Sydney,2000,Aquatics,Swimming,"MOSES, Ed",USA,Men,100m breaststroke,M,Silver,"August 31, 1955 (age 61 years)",180.34,,172,78.18181818,100m,Breaststroke
942,942,Sydney,2000,Aquatics,Swimming,"HEYNS, Penelope",RSA,Women,100m breaststroke,W,Bronze,"November 8, 1974 (age 41 years)",,,139,63.18181818,100m,Breaststroke
943,943,Sydney,2000,Aquatics,Swimming,"QUANN, Megan",USA,Women,100m breaststroke,W,Gold,"January 15, 1984 (age 32 years)",170.18,,141,64.09090909,100m,Breaststroke
944,944,Sydney,2000,Aquatics,Swimming,"JONES, Leisel",AUS,Women,100m breaststroke,W,Silver,,177.8,,150,68.18181818,100m,Breaststroke
945,945,Sydney,2000,Aquatics,Swimming,"HUEGILL, Geoff",AUS,Men,100m butterfly,M,Bronze,,190.5,,205,93.18181818,100m,Butterfly
946,946,Sydney,2000,Aquatics,Swimming,"FROLANDER, Lars",SWE,Men,100m butterfly,M,Gold,,182.88,,,#VALUE!,100m,Butterfly
947,947,Sydney,2000,Aquatics,Swimming,"KLIM, Michael",AUS,Men,100m butterfly,M,Silver,,190.5,,179,81.36363636,100m,Butterfly
948,948,Sydney,2000,Aquatics,Swimming,"TORRES, Dara",USA,Women,100m butterfly,W,Bronze,,180.34,,150,68.18181818,100m,Butterfly
949,949,Sydney,2000,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,100m butterfly,W,Gold,,177.8,,121,55,100m,Butterfly
950,950,Sydney,2000,Aquatics,Swimming,"MORAVCOVA, Martina",SVK,Women,100m butterfly,W,Silver,"January 16, 1976 (age 40 years)",172.72,,132,60,100m,Butterfly
951,951,Sydney,2000,Aquatics,Swimming,"HALL, Gary Jr.",USA,Men,100m freestyle,M,Bronze,"September 26, 1974 (age 42 years)",198.12,,218,99.09090909,100m,Freestyle
952,952,Sydney,2000,Aquatics,Swimming,"VAN DEN HOOGENBAND, Pieter",NED,Men,100m freestyle,M,Gold,"March 14, 1978 (age 38 years)",193.04,,176,80,100m,Freestyle
953,953,Sydney,2000,Aquatics,Swimming,"POPOV, Alexander",RUS,Men,100m freestyle,M,Silver,"November 16, 1971 (age 44 years)",198.12,,,#VALUE!,100m,Freestyle
954,954,Sydney,2000,Aquatics,Swimming,"THOMPSON, Jenny",USA,Women,100m freestyle,W,Bronze,"February 26, 1973 (age 43 years)",177.8,,152,69.09090909,100m,Freestyle
955,955,Sydney,2000,Aquatics,Swimming,"TORRES, Dara",USA,Women,100m freestyle,W,Bronze,"April 15, 1967 (age 49 years)",180.34,,150,68.18181818,100m,Freestyle
956,956,Sydney,2000,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,100m freestyle,W,Gold,"August 24, 1973 (age 43 years)",177.8,,121,55,100m,Freestyle
957,957,Sydney,2000,Aquatics,Swimming,"ALSHAMMAR, Therese",SWE,Women,100m freestyle,W,Silver,"August 26, 1977 (age 39 years)",180.34,,,#VALUE!,100m,Freestyle
958,958,Sydney,2000,Aquatics,Swimming,"THOMPSON, Chris",USA,Men,1500m freestyle,M,Bronze,"October 20, 1990 (age 26 years)",172.72,,185,84.09090909,1500m,Freestyle
959,959,Sydney,2000,Aquatics,Swimming,"HACKETT, Grant",AUS,Men,1500m freestyle,M,Gold,"May 9, 1980 (age 36 years)",198.12,,212,96.36363636,1500m,Freestyle
960,960,Sydney,2000,Aquatics,Swimming,"PERKINS, Kieren John",AUS,Men,1500m freestyle,M,Silver,"August 14, 1973 (age 43 years)",193.04,,198,90,1500m,Freestyle
961,961,Sydney,2000,Aquatics,Swimming,"WELSH, Matthew",AUS,Men,200m backstroke,M,Bronze,"November 18, 1976 (age 39 years)",187.96,,176,80,200m,Backstroke
962,962,Sydney,2000,Aquatics,Swimming,"KRAYZELBURG, Lenny",USA,Men,200m backstroke,M,Gold,"September 28, 1975 (age 41 years)",187.96,,192,87.27272727,200m,Backstroke
963,963,Sydney,2000,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,200m backstroke,M,Silver,"July 23, 1983 (age 33 years)",190.5,,201,91.36363636,200m,Backstroke
964,964,Sydney,2000,Aquatics,Swimming,"NAKAO, Miki",JPN,Women,200m backstroke,W,Bronze,"June 25, 1978 (age 38 years)",162.56,,106,48.18181818,200m,Backstroke
965,965,Sydney,2000,Aquatics,Swimming,"MOCANU, Diana",ROU,Women,200m backstroke,W,Gold,"July 19, 1984 (age 32 years)",,,150,68.18181818,200m,Backstroke
966,966,Sydney,2000,Aquatics,Swimming,"MARACINEANU, Roxana",FRA,Women,200m backstroke,W,Silver,"May 7, 1975 (age 41 years)",165.1,,115,52.27272727,200m,Backstroke
967,967,Sydney,2000,Aquatics,Swimming,"RUMMOLO, Davide",ITA,Men,200m breaststroke,M,Bronze,"November 12, 1977 (age 38 years)",180.34,,165,75,200m,Breaststroke
968,968,Sydney,2000,Aquatics,Swimming,"FIORAVANTI, Domenico",ITA,Men,200m breaststroke,M,Gold,"May 31, 1977 (age 39 years)",177.8,,168,76.36363636,200m,Breaststroke
969,969,Sydney,2000,Aquatics,Swimming,"PARKIN, Terence",RSA,Men,200m breaststroke,M,Silver,"April 12, 1980 (age 36 years)",,,181,82.27272727,200m,Breaststroke
970,970,Sydney,2000,Aquatics,Swimming,"BEARD, Amanda",USA,Women,200m breaststroke,W,Bronze,"October 29, 1981 (age 35 years)",172.72,,130,59.09090909,200m,Breaststroke
971,971,Sydney,2000,Aquatics,Swimming,"KOVACS, Agnes",HUN,Women,200m breaststroke,W,Gold,"July 13, 1981 (age 35 years)",177.8,,,#VALUE!,200m,Breaststroke
972,972,Sydney,2000,Aquatics,Swimming,"KOWAL, Kristy",USA,Women,200m breaststroke,W,Silver,"October 9, 1978 (age 38 years)",182.88,,146,66.36363636,200m,Breaststroke
973,973,Sydney,2000,Aquatics,Swimming,"NORRIS, Justin",AUS,Men,200m butterfly,M,Bronze,"June 3, 1980 (age 36 years)",185.42,,181,82.27272727,200m,Butterfly
974,974,Sydney,2000,Aquatics,Swimming,"MALCHOW, Tom",USA,Men,200m butterfly,M,Gold,"August 18, 1976 (age 40 years)",198.12,,190,86.36363636,200m,Butterfly
975,975,Sydney,2000,Aquatics,Swimming,"SYLANTYEV, Denys",UKR,Men,200m butterfly,M,Silver,"October 3, 1976 (age 40 years)",185.42,,,#VALUE!,200m,Butterfly
976,976,Sydney,2000,Aquatics,Swimming,"THOMAS, Petria",AUS,Women,200m butterfly,W,Bronze,"August 25, 1975 (age 41 years)",162.56,,141,64.09090909,200m,Butterfly
977,977,Sydney,2000,Aquatics,Swimming,"HYMAN, Misty",USA,Women,200m butterfly,W,Gold,"March 23, 1979 (age 37 years)",170.18,,143,65,200m,Butterfly
978,978,Sydney,2000,Aquatics,Swimming,"O'NEILL, Susan",AUS,Women,200m butterfly,W,Silver,"August 2, 1973 (age 43 years)",170.18,,139,63.18181818,200m,Butterfly
979,979,Sydney,2000,Aquatics,Swimming,"ROSOLINO, Massimiliano",ITA,Men,200m freestyle,M,Bronze,"July 11, 1978 (age 38 years)",193.04,,194,88.18181818,200m,Freestyle
980,980,Sydney,2000,Aquatics,Swimming,"VAN DEN HOOGENBAND, Pieter",NED,Men,200m freestyle,M,Gold,"March 14, 1978 (age 38 years)",193.04,,176,80,200m,Freestyle
981,981,Sydney,2000,Aquatics,Swimming,"THORPE, Ian",AUS,Men,200m freestyle,M,Silver,"October 13, 1982 (age 34 years)",195.58,,229,104.0909091,200m,Freestyle
982,982,Sydney,2000,Aquatics,Swimming,"POLL AHRENS, Claudia",CRC,Women,200m freestyle,W,Bronze,"December 21, 1972 (age 43 years)",190.5,,168,76.36363636,200m,Freestyle
983,983,Sydney,2000,Aquatics,Swimming,"O'NEILL, Susan",AUS,Women,200m freestyle,W,Gold,"August 2, 1973 (age 43 years)",170.18,,139,63.18181818,200m,Freestyle
984,984,Sydney,2000,Aquatics,Swimming,"MORAVCOVA, Martina",SVK,Women,200m freestyle,W,Silver,"January 16, 1976 (age 40 years)",172.72,,132,60,200m,Freestyle
985,985,Sydney,2000,Aquatics,Swimming,"WILKENS, Tom",USA,Men,200m individual medley,M,Bronze,,187.96,,181,82.27272727,200m,Individual
986,986,Sydney,2000,Aquatics,Swimming,"ROSOLINO, Massimiliano",ITA,Men,200m individual medley,M,Gold,"July 11, 1978 (age 38 years)",193.04,,194,88.18181818,200m,Individual
987,987,Sydney,2000,Aquatics,Swimming,"DOLAN, Tom",USA,Men,200m individual medley,M,Silver,,198.12,,190,86.36363636,200m,Individual
988,988,Sydney,2000,Aquatics,Swimming,"TEUSCHER, Cristina",USA,Women,200m individual medley,W,Bronze,"March 12, 1978 (age 38 years)",185.42,,150,68.18181818,200m,Individual
989,989,Sydney,2000,Aquatics,Swimming,"KLOCHKOVA, Yana",UKR,Women,200m individual medley,W,Gold,"August 7, 1982 (age 34 years)",182.88,,154,70,200m,Individual
990,990,Sydney,2000,Aquatics,Swimming,"CASLARU, Beatrice",ROU,Women,200m individual medley,W,Silver,,170.18,,,#VALUE!,200m,Individual
991,991,Sydney,2000,Aquatics,Swimming,"KELLER, Klete",USA,Men,400m freestyle,M,Bronze,,198.12,,214,97.27272727,400m,Freestyle
992,992,Sydney,2000,Aquatics,Swimming,"THORPE, Ian",AUS,Men,400m freestyle,M,Gold,,195.58,,229,104.0909091,400m,Freestyle
993,993,Sydney,2000,Aquatics,Swimming,"ROSOLINO, Massimiliano",ITA,Men,400m freestyle,M,Silver,,193.04,,194,88.18181818,400m,Freestyle
994,994,Sydney,2000,Aquatics,Swimming,"POLL AHRENS, Claudia",CRC,Women,400m freestyle,W,Bronze,,190.5,,168,76.36363636,400m,Freestyle
995,995,Sydney,2000,Aquatics,Swimming,"BENNETT, Brooke",USA,Women,400m freestyle,W,Gold,,165.1,,126,57.27272727,400m,Freestyle
996,996,Sydney,2000,Aquatics,Swimming,"MUNZ, Diana",USA,Women,400m freestyle,W,Silver,"June 19, 1982 (age 34 years)",162.56,,123,55.90909091,400m,Freestyle
997,997,Sydney,2000,Aquatics,Swimming,"MYDEN, Curtis Allen",CAN,Men,400m individual medley,M,Bronze,"December 31, 1973 (age 42 years)",187.96,,185,84.09090909,400m,Individual
998,998,Sydney,2000,Aquatics,Swimming,"DOLAN, Tom",USA,Men,400m individual medley,M,Gold,,198.12,,190,86.36363636,400m,Individual
999,999,Sydney,2000,Aquatics,Swimming,"VENDT, Erik",USA,Men,400m individual medley,M,Silver,"January 9, 1981 (age 35 years)",180.34,,165,75,400m,Individual
1000,1000,Sydney,2000,Aquatics,Swimming,"CASLARU, Beatrice",ROU,Women,400m individual medley,W,Bronze,"August 20, 1975 (age 41 years)",170.18,,,#VALUE!,400m,Individual
1001,1001,Sydney,2000,Aquatics,Swimming,"KLOCHKOVA, Yana",UKR,Women,400m individual medley,W,Gold,"August 7, 1982 (age 34 years)",182.88,,154,70,400m,Individual
1002,1002,Sydney,2000,Aquatics,Swimming,"TAJIMA, Yasuko",JPN,Women,400m individual medley,W,Silver,"May 8, 1981 (age 35 years)",,,139,63.18181818,400m,Individual
1003,1003,Sydney,2000,Aquatics,Swimming,"VAN DEN HOOGENBAND, Pieter",NED,Men,50m freestyle,M,Bronze,"March 14, 1978 (age 38 years)",193.04,,176,80,50m,Freestyle
1004,1004,Sydney,2000,Aquatics,Swimming,"ERVIN, Anthony",USA,Men,50m freestyle,M,Gold,"May 26, 1981 (age 35 years)",190.5,,170,77.27272727,50m,Freestyle
1005,1005,Sydney,2000,Aquatics,Swimming,"HALL, Gary Jr.",USA,Men,50m freestyle,M,Gold,"September 26, 1974 (age 42 years)",198.12,,218,99.09090909,50m,Freestyle
1006,1006,Sydney,2000,Aquatics,Swimming,"TORRES, Dara",USA,Women,50m freestyle,W,Bronze,"April 15, 1967 (age 49 years)",180.34,,150,68.18181818,50m,Freestyle
1007,1007,Sydney,2000,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,50m freestyle,W,Gold,"August 24, 1973 (age 43 years)",177.8,,121,55,50m,Freestyle
1008,1008,Sydney,2000,Aquatics,Swimming,"ALSHAMMAR, Therese",SWE,Women,50m freestyle,W,Silver,"August 26, 1977 (age 39 years)",180.34,,,#VALUE!,50m,Freestyle
1009,1009,Sydney,2000,Aquatics,Swimming,"SANDENO, Kaitlin",USA,Women,800m freestyle,W,Bronze,"March 13, 1983 (age 33 years)",167.64,,119,54.09090909,800m,Freestyle
1010,1010,Sydney,2000,Aquatics,Swimming,"BENNETT, Brooke",USA,Women,800m freestyle,W,Gold,"May 6, 1980 (age 36 years)",165.1,,126,57.27272727,800m,Freestyle
1011,1011,Sydney,2000,Aquatics,Swimming,"KLOCHKOVA, Yana",UKR,Women,800m freestyle,W,Silver,"August 7, 1982 (age 34 years)",182.88,,154,70,800m,Freestyle
1012,1012,Athens,2004,Aquatics,Swimming,"MORITA, Tomomi",JPN,Men,100m backstroke,M,Bronze,,170.18,,150,68.18181818,100m,Backstroke
1013,1013,Athens,2004,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,100m backstroke,M,Gold,"July 23, 1983 (age 33 years)",190.5,,201,91.36363636,100m,Backstroke
1014,1014,Athens,2004,Aquatics,Swimming,"ROGAN, Markus",AUT,Men,100m backstroke,M,Silver,"May 4, 1982 (age 34 years)",195.58,,205,93.18181818,100m,Backstroke
1015,1015,Athens,2004,Aquatics,Swimming,"MANAUDOU, Laure",FRA,Women,100m backstroke,W,Bronze,,180.34,,152,69.09090909,100m,Backstroke
1016,1016,Athens,2004,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,100m backstroke,W,Gold,"August 23, 1982 (age 34 years)",172.72,,139,63.18181818,100m,Backstroke
1017,1017,Athens,2004,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,100m backstroke,W,Silver,"September 16, 1983 (age 33 years)",172.72,,132,60,100m,Backstroke
1018,1018,Athens,2004,Aquatics,Swimming,"DUBOSCQ, Hugues",FRA,Men,100m breaststroke,M,Bronze,"August 29, 1981 (age 35 years)",190.5,,185,84.09090909,100m,Breaststroke
1019,1019,Athens,2004,Aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,100m breaststroke,M,Gold,"September 22, 1982 (age 34 years)",177.8,,161,73.18181818,100m,Breaststroke
1020,1020,Athens,2004,Aquatics,Swimming,"HANSEN, Brendan",USA,Men,100m breaststroke,M,Silver,"August 15, 1981 (age 35 years)",182.88,,187,85,100m,Breaststroke
1021,1021,Athens,2004,Aquatics,Swimming,"JONES, Leisel",AUS,Women,100m breaststroke,W,Bronze,"August 30, 1985 (age 31 years)",177.8,,150,68.18181818,100m,Breaststroke
1022,1022,Athens,2004,Aquatics,Swimming,"LUO, Xuejuan",CHN,Women,100m breaststroke,W,Gold,"January 26, 1984 (age 32 years)",167.64,,141,64.09090909,100m,Breaststroke
1023,1023,Athens,2004,Aquatics,Swimming,"HANSON, Brooke",AUS,Women,100m breaststroke,W,Silver,"March 18, 1978 (age 38 years)",175.26,,148,67.27272727,100m,Breaststroke
1024,1024,Athens,2004,Aquatics,Swimming,"SERDINOV, Andriy",UKR,Men,100m butterfly,M,Bronze,"November 17, 1982 (age 33 years)",,,170,77.27272727,100m,Butterfly
1025,1025,Athens,2004,Aquatics,Swimming,"PHELPS, Michael",USA,Men,100m butterfly,M,Gold,"June 30, 1985 (age 31 years)",193.04,,196,89.09090909,100m,Butterfly
1026,1026,Athens,2004,Aquatics,Swimming,"CROCKER, Ian",USA,Men,100m butterfly,M,Silver,"August 31, 1982 (age 34 years)",193.04,,190,86.36363636,100m,Butterfly
1027,1027,Athens,2004,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,100m butterfly,W,Bronze,"August 24, 1973 (age 43 years)",177.8,,121,55,100m,Butterfly
1028,1028,Athens,2004,Aquatics,Swimming,"THOMAS, Petria",AUS,Women,100m butterfly,W,Gold,"August 25, 1975 (age 41 years)",162.56,,141,64.09090909,100m,Butterfly
1029,1029,Athens,2004,Aquatics,Swimming,"JEDRZEJCZAK, Otylia",POL,Women,100m butterfly,W,Silver,"December 13, 1983 (age 32 years)",187.96,,,#VALUE!,100m,Butterfly
1030,1030,Athens,2004,Aquatics,Swimming,"THORPE, Ian",AUS,Men,100m freestyle,M,Bronze,"October 13, 1982 (age 34 years)",195.58,,229,104.0909091,100m,Freestyle
1031,1031,Athens,2004,Aquatics,Swimming,"VAN DEN HOOGENBAND, Pieter",NED,Men,100m freestyle,M,Gold,"March 14, 1978 (age 38 years)",193.04,,176,80,100m,Freestyle
1032,1032,Athens,2004,Aquatics,Swimming,"SCHOEMAN, Roland",RSA,Men,100m freestyle,M,Silver,"July 3, 1980 (age 36 years)",190.5,,185,84.09090909,100m,Freestyle
1033,1033,Athens,2004,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,100m freestyle,W,Bronze,"August 23, 1982 (age 34 years)",172.72,,139,63.18181818,100m,Freestyle
1034,1034,Athens,2004,Aquatics,Swimming,"HENRY, Jodie",AUS,Women,100m freestyle,W,Gold,"November 17, 1983 (age 32 years)",175.26,,139,63.18181818,100m,Freestyle
1035,1035,Athens,2004,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,100m freestyle,W,Silver,,177.8,,121,55,100m,Freestyle
1036,1036,Athens,2004,Aquatics,Swimming,"DAVIES, David",GBR,Men,1500m freestyle,M,Bronze,,,,185,84.09090909,1500m,Freestyle
1037,1037,Athens,2004,Aquatics,Swimming,"HACKETT, Grant",AUS,Men,1500m freestyle,M,Gold,,198.12,,212,96.36363636,1500m,Freestyle
1038,1038,Athens,2004,Aquatics,Swimming,"JENSEN, Larsen",USA,Men,1500m freestyle,M,Silver,,182.88,,194,88.18181818,1500m,Freestyle
1039,1039,Athens,2004,Aquatics,Swimming,"FLOREA, Razvan Ionut",ROU,Men,200m backstroke,M,Bronze,,193.04,,,#VALUE!,200m,Backstroke
1040,1040,Athens,2004,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,200m backstroke,M,Gold,"July 23, 1983 (age 33 years)",190.5,,201,91.36363636,200m,Backstroke
1041,1041,Athens,2004,Aquatics,Swimming,"ROGAN, Markus",AUT,Men,200m backstroke,M,Silver,"May 4, 1982 (age 34 years)",195.58,,205,93.18181818,200m,Backstroke
1042,1042,Athens,2004,Aquatics,Swimming,"BUSCHSCHULTE, Antje",GER,Women,200m backstroke,W,Bronze,"December 27, 1978 (age 37 years)",185.42,,165,75,200m,Backstroke
1043,1043,Athens,2004,Aquatics,Swimming,"NAKAMURA, Reiko",JPN,Women,200m backstroke,W,Bronze,"May 17, 1982 (age 34 years)",,,121,55,200m,Backstroke
1044,1044,Athens,2004,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,200m backstroke,W,Gold,"September 16, 1983 (age 33 years)",172.72,,132,60,200m,Backstroke
1045,1045,Athens,2004,Aquatics,Swimming,"KOMAROVA, Stanislava",RUS,Women,200m backstroke,W,Silver,"June 12, 1986 (age 30 years)",,,130,59.09090909,200m,Backstroke
1046,1046,Athens,2004,Aquatics,Swimming,"HANSEN, Brendan",USA,Men,200m breaststroke,M,Bronze,"August 15, 1981 (age 35 years)",182.88,,187,85,200m,Breaststroke
1047,1047,Athens,2004,Aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,200m breaststroke,M,Gold,"September 22, 1982 (age 34 years)",177.8,,161,73.18181818,200m,Breaststroke
1048,1048,Athens,2004,Aquatics,Swimming,"GYURTA, Daniel",HUN,Men,200m breaststroke,M,Silver,"May 4, 1989 (age 27 years)",185.42,,,#VALUE!,200m,Breaststroke
1049,1049,Athens,2004,Aquatics,Swimming,"POLESKA, Anne",GER,Women,200m breaststroke,W,Bronze,"February 20, 1980 (age 36 years)",180.34,,139,63.18181818,200m,Breaststroke
1050,1050,Athens,2004,Aquatics,Swimming,"BEARD, Amanda",USA,Women,200m breaststroke,W,Gold,"October 29, 1981 (age 35 years)",172.72,,130,59.09090909,200m,Breaststroke
1051,1051,Athens,2004,Aquatics,Swimming,"JONES, Leisel",AUS,Women,200m breaststroke,W,Silver,"August 30, 1985 (age 31 years)",177.8,,150,68.18181818,200m,Breaststroke
1052,1052,Athens,2004,Aquatics,Swimming,"PARRY, Stephen",GBR,Men,200m butterfly,M,Bronze,"January 22, 1949 (age 67 years)",170.18,,198,90,200m,Butterfly
1053,1053,Athens,2004,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200m butterfly,M,Gold,"June 30, 1985 (age 31 years)",193.04,,196,89.09090909,200m,Butterfly
1054,1054,Athens,2004,Aquatics,Swimming,"YAMAMOTO, Takashi",JPN,Men,200m butterfly,M,Silver,,,,159,72.27272727,200m,Butterfly
1055,1055,Athens,2004,Aquatics,Swimming,"NAKANISHI, Yuko",JPN,Women,200m butterfly,W,Bronze,"April 24, 1981 (age 35 years)",,,119,54.09090909,200m,Butterfly
1056,1056,Athens,2004,Aquatics,Swimming,"JEDRZEJCZAK, Otylia",POL,Women,200m butterfly,W,Gold,"December 13, 1983 (age 32 years)",187.96,,,#VALUE!,200m,Butterfly
1057,1057,Athens,2004,Aquatics,Swimming,"THOMAS, Petria",AUS,Women,200m butterfly,W,Silver,"August 25, 1975 (age 41 years)",162.56,,141,64.09090909,200m,Butterfly
1058,1058,Athens,2004,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200m freestyle,M,Bronze,"June 30, 1985 (age 31 years)",193.04,,196,89.09090909,200m,Freestyle
1059,1059,Athens,2004,Aquatics,Swimming,"THORPE, Ian",AUS,Men,200m freestyle,M,Gold,"October 13, 1982 (age 34 years)",195.58,,229,104.0909091,200m,Freestyle
1060,1060,Athens,2004,Aquatics,Swimming,"VAN DEN HOOGENBAND, Pieter",NED,Men,200m freestyle,M,Silver,"March 14, 1978 (age 38 years)",193.04,,176,80,200m,Freestyle
1061,1061,Athens,2004,Aquatics,Swimming,"FIGUES, Solenne",FRA,Women,200m freestyle,W,Bronze,"June 6, 1979 (age 37 years)",177.8,,,#VALUE!,200m,Freestyle
1062,1062,Athens,2004,Aquatics,Swimming,"POTEC, Camelia",ROU,Women,200m freestyle,W,Gold,"February 19, 1982 (age 34 years)",177.8,,143,65,200m,Freestyle
1063,1063,Athens,2004,Aquatics,Swimming,"PELLEGRINI, Federica",ITA,Women,200m freestyle,W,Silver,"August 5, 1988 (age 28 years)",177.8,,150,68.18181818,200m,Freestyle
1064,1064,Athens,2004,Aquatics,Swimming,"BOVELL, George",TRI,Men,200m individual medley,M,Bronze,"July 18, 1983 (age 33 years)",195.58,,163,74.09090909,200m,Individual
1065,1065,Athens,2004,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200m individual medley,M,Gold,"June 30, 1985 (age 31 years)",193.04,,196,89.09090909,200m,Individual
1066,1066,Athens,2004,Aquatics,Swimming,"LOCHTE, Ryan",USA,Men,200m individual medley,M,Silver,"August 3, 1984 (age 32 years)",187.96,,196,89.09090909,200m,Individual
1067,1067,Athens,2004,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,200m individual medley,W,Bronze,"September 16, 1983 (age 33 years)",172.72,,132,60,200m,Individual
1068,1068,Athens,2004,Aquatics,Swimming,"KLOCHKOVA, Yana",UKR,Women,200m individual medley,W,Gold,"August 7, 1982 (age 34 years)",182.88,,154,70,200m,Individual
1069,1069,Athens,2004,Aquatics,Swimming,"BEARD, Amanda",USA,Women,200m individual medley,W,Silver,"October 29, 1981 (age 35 years)",172.72,,130,59.09090909,200m,Individual
1070,1070,Athens,2004,Aquatics,Swimming,"KELLER, Klete",USA,Men,400m freestyle,M,Bronze,"March 21, 1982 (age 34 years)",198.12,,214,97.27272727,400m,Freestyle
1071,1071,Athens,2004,Aquatics,Swimming,"THORPE, Ian",AUS,Men,400m freestyle,M,Gold,"October 13, 1982 (age 34 years)",195.58,,229,104.0909091,400m,Freestyle
1072,1072,Athens,2004,Aquatics,Swimming,"HACKETT, Grant",AUS,Men,400m freestyle,M,Silver,"May 9, 1980 (age 36 years)",198.12,,212,96.36363636,400m,Freestyle
1073,1073,Athens,2004,Aquatics,Swimming,"SANDENO, Kaitlin",USA,Women,400m freestyle,W,Bronze,"March 13, 1983 (age 33 years)",167.64,,119,54.09090909,400m,Freestyle
1074,1074,Athens,2004,Aquatics,Swimming,"MANAUDOU, Laure",FRA,Women,400m freestyle,W,Gold,,180.34,,152,69.09090909,400m,Freestyle
1075,1075,Athens,2004,Aquatics,Swimming,"JEDRZEJCZAK, Otylia",POL,Women,400m freestyle,W,Silver,"December 13, 1983 (age 32 years)",187.96,,,#VALUE!,400m,Freestyle
1076,1076,Athens,2004,Aquatics,Swimming,"CSEH, Laszlo",HUN,Men,400m individual medley,M,Bronze,"December 3, 1985 (age 30 years)",187.96,,,#VALUE!,400m,Individual
1077,1077,Athens,2004,Aquatics,Swimming,"PHELPS, Michael",USA,Men,400m individual medley,M,Gold,"June 30, 1985 (age 31 years)",193.04,,196,89.09090909,400m,Individual
1078,1078,Athens,2004,Aquatics,Swimming,"VENDT, Erik",USA,Men,400m individual medley,M,Silver,"January 9, 1981 (age 35 years)",180.34,,165,75,400m,Individual
1079,1079,Athens,2004,Aquatics,Swimming,"BARDACH, Georgina",ARG,Women,400m individual medley,W,Bronze,"August 18, 1983 (age 33 years)",170.18,,139,63.18181818,400m,Individual
1080,1080,Athens,2004,Aquatics,Swimming,"KLOCHKOVA, Yana",UKR,Women,400m individual medley,W,Gold,"August 7, 1982 (age 34 years)",182.88,,154,70,400m,Individual
1081,1081,Athens,2004,Aquatics,Swimming,"SANDENO, Kaitlin",USA,Women,400m individual medley,W,Silver,,,,119,54.09090909,400m,Individual
1082,1082,Athens,2004,Aquatics,Swimming,"SCHOEMAN, Roland",RSA,Men,50m freestyle,M,Bronze,,,,185,84.09090909,50m,Freestyle
1083,1083,Athens,2004,Aquatics,Swimming,"HALL, Gary Jr.",USA,Men,50m freestyle,M,Gold,,,,218,99.09090909,50m,Freestyle
1084,1084,Athens,2004,Aquatics,Swimming,"DRAGANJA, Duje",CRO,Men,50m freestyle,M,Silver,,,,190,86.36363636,50m,Freestyle
1085,1085,Athens,2004,Aquatics,Swimming,"TRICKETT, Lisbeth",AUS,Women,50m freestyle,W,Bronze,,,,132,60,50m,Freestyle
