,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal,DOB,height,age,weight_lbs,weight_kg
1021,Athens,2004,Aquatics,Swimming,"JONES, Leisel",AUS,Women,100m breaststroke,W,Bronze,"August 30, 1985 (age 31 years)",177.8,NA,150,68.18181818
1022,Athens,2004,Aquatics,Swimming,"LUO, Xuejuan",CHN,Women,100m breaststroke,W,Gold,"January 26, 1984 (age 32 years)",167.64,NA,141,64.09090909
1023,Athens,2004,Aquatics,Swimming,"HANSON, Brooke",AUS,Women,100m breaststroke,W,Silver,"March 18, 1978 (age 38 years)",175.26,NA,148,67.27272727
1024,Athens,2004,Aquatics,Swimming,"SERDINOV, Andriy",UKR,Men,100m butterfly,M,Bronze,"November 17, 1982 (age 33 years)",NA,NA,170,77.27272727
1025,Athens,2004,Aquatics,Swimming,"PHELPS, Michael",USA,Men,100m butterfly,M,Gold,"June 30, 1985 (age 31 years)",193.04,NA,196,89.09090909
1026,Athens,2004,Aquatics,Swimming,"CROCKER, Ian",USA,Men,100m butterfly,M,Silver,"August 31, 1982 (age 34 years)",193.04,NA,190,86.36363636
1027,Athens,2004,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,100m butterfly,W,Bronze,"August 24, 1973 (age 43 years)",177.8,NA,121,55
1028,Athens,2004,Aquatics,Swimming,"THOMAS, Petria",AUS,Women,100m butterfly,W,Gold,"August 25, 1975 (age 41 years)",162.56,NA,141,64.09090909
1029,Athens,2004,Aquatics,Swimming,"JEDRZEJCZAK, Otylia",POL,Women,100m butterfly,W,Silver,"December 13, 1983 (age 32 years)",187.96,NA,NA,#VALUE!
1030,Athens,2004,Aquatics,Swimming,"THORPE, Ian",AUS,Men,100m freestyle,M,Bronze,"October 13, 1982 (age 34 years)",195.58,NA,229,104.0909091
1031,Athens,2004,Aquatics,Swimming,"VAN DEN HOOGENBAND, Pieter",NED,Men,100m freestyle,M,Gold,"March 14, 1978 (age 38 years)",193.04,NA,176,80
1032,Athens,2004,Aquatics,Swimming,"SCHOEMAN, Roland",RSA,Men,100m freestyle,M,Silver,"July 3, 1980 (age 36 years)",190.5,NA,185,84.09090909
1033,Athens,2004,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,100m freestyle,W,Bronze,"August 23, 1982 (age 34 years)",172.72,NA,139,63.18181818
1034,Athens,2004,Aquatics,Swimming,"HENRY, Jodie",AUS,Women,100m freestyle,W,Gold,"November 17, 1983 (age 32 years)",175.26,NA,139,63.18181818
1035,Athens,2004,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,100m freestyle,W,Silver,NA,177.8,NA,121,55
1036,Athens,2004,Aquatics,Swimming,"DAVIES, David",GBR,Men,1500m freestyle,M,Bronze,NA,NA,NA,185,84.09090909
1037,Athens,2004,Aquatics,Swimming,"HACKETT, Grant",AUS,Men,1500m freestyle,M,Gold,NA,198.12,NA,212,96.36363636
1038,Athens,2004,Aquatics,Swimming,"JENSEN, Larsen",USA,Men,1500m freestyle,M,Silver,NA,182.88,NA,194,88.18181818
1039,Athens,2004,Aquatics,Swimming,"FLOREA, Razvan Ionut",ROU,Men,200m backstroke,M,Bronze,NA,193.04,NA,NA,#VALUE!
1040,Athens,2004,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,200m backstroke,M,Gold,"July 23, 1983 (age 33 years)",190.5,NA,201,91.36363636
1041,Athens,2004,Aquatics,Swimming,"ROGAN, Markus",AUT,Men,200m backstroke,M,Silver,"May 4, 1982 (age 34 years)",195.58,NA,205,93.18181818
1042,Athens,2004,Aquatics,Swimming,"BUSCHSCHULTE, Antje",GER,Women,200m backstroke,W,Bronze,"December 27, 1978 (age 37 years)",185.42,NA,165,75
1043,Athens,2004,Aquatics,Swimming,"NAKAMURA, Reiko",JPN,Women,200m backstroke,W,Bronze,"May 17, 1982 (age 34 years)",NA,NA,121,55
1044,Athens,2004,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,200m backstroke,W,Gold,"September 16, 1983 (age 33 years)",172.72,NA,132,60
1045,Athens,2004,Aquatics,Swimming,"KOMAROVA, Stanislava",RUS,Women,200m backstroke,W,Silver,"June 12, 1986 (age 30 years)",NA,NA,130,59.09090909
1046,Athens,2004,Aquatics,Swimming,"HANSEN, Brendan",USA,Men,200m breaststroke,M,Bronze,"August 15, 1981 (age 35 years)",182.88,NA,187,85
1047,Athens,2004,Aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,200m breaststroke,M,Gold,"September 22, 1982 (age 34 years)",177.8,NA,161,73.18181818
1048,Athens,2004,Aquatics,Swimming,"GYURTA, Daniel",HUN,Men,200m breaststroke,M,Silver,"May 4, 1989 (age 27 years)",185.42,NA,NA,#VALUE!
1049,Athens,2004,Aquatics,Swimming,"POLESKA, Anne",GER,Women,200m breaststroke,W,Bronze,"February 20, 1980 (age 36 years)",180.34,NA,139,63.18181818
1050,Athens,2004,Aquatics,Swimming,"BEARD, Amanda",USA,Women,200m breaststroke,W,Gold,"October 29, 1981 (age 35 years)",172.72,NA,130,59.09090909
1051,Athens,2004,Aquatics,Swimming,"JONES, Leisel",AUS,Women,200m breaststroke,W,Silver,"August 30, 1985 (age 31 years)",177.8,NA,150,68.18181818
1052,Athens,2004,Aquatics,Swimming,"PARRY, Stephen",GBR,Men,200m butterfly,M,Bronze,"January 22, 1949 (age 67 years)",170.18,NA,198,90
1053,Athens,2004,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200m butterfly,M,Gold,"June 30, 1985 (age 31 years)",193.04,NA,196,89.09090909
1054,Athens,2004,Aquatics,Swimming,"YAMAMOTO, Takashi",JPN,Men,200m butterfly,M,Silver,NA,NA,NA,159,72.27272727
1055,Athens,2004,Aquatics,Swimming,"NAKANISHI, Yuko",JPN,Women,200m butterfly,W,Bronze,"April 24, 1981 (age 35 years)",NA,NA,119,54.09090909
1056,Athens,2004,Aquatics,Swimming,"JEDRZEJCZAK, Otylia",POL,Women,200m butterfly,W,Gold,"December 13, 1983 (age 32 years)",187.96,NA,NA,#VALUE!
1057,Athens,2004,Aquatics,Swimming,"THOMAS, Petria",AUS,Women,200m butterfly,W,Silver,"August 25, 1975 (age 41 years)",162.56,NA,141,64.09090909
1058,Athens,2004,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200m freestyle,M,Bronze,"June 30, 1985 (age 31 years)",193.04,NA,196,89.09090909
1059,Athens,2004,Aquatics,Swimming,"THORPE, Ian",AUS,Men,200m freestyle,M,Gold,"October 13, 1982 (age 34 years)",195.58,NA,229,104.0909091
1060,Athens,2004,Aquatics,Swimming,"VAN DEN HOOGENBAND, Pieter",NED,Men,200m freestyle,M,Silver,"March 14, 1978 (age 38 years)",193.04,NA,176,80
1061,Athens,2004,Aquatics,Swimming,"FIGUES, Solenne",FRA,Women,200m freestyle,W,Bronze,"June 6, 1979 (age 37 years)",177.8,NA,NA,#VALUE!
1062,Athens,2004,Aquatics,Swimming,"POTEC, Camelia",ROU,Women,200m freestyle,W,Gold,"February 19, 1982 (age 34 years)",177.8,NA,143,65
1063,Athens,2004,Aquatics,Swimming,"PELLEGRINI, Federica",ITA,Women,200m freestyle,W,Silver,"August 5, 1988 (age 28 years)",177.8,NA,150,68.18181818
1064,Athens,2004,Aquatics,Swimming,"BOVELL, George",TRI,Men,200m individual medley,M,Bronze,"July 18, 1983 (age 33 years)",195.58,NA,163,74.09090909
1065,Athens,2004,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200m individual medley,M,Gold,"June 30, 1985 (age 31 years)",193.04,NA,196,89.09090909
1066,Athens,2004,Aquatics,Swimming,"LOCHTE, Ryan",USA,Men,200m individual medley,M,Silver,"August 3, 1984 (age 32 years)",187.96,NA,196,89.09090909
1067,Athens,2004,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,200m individual medley,W,Bronze,"September 16, 1983 (age 33 years)",172.72,NA,132,60
1068,Athens,2004,Aquatics,Swimming,"KLOCHKOVA, Yana",UKR,Women,200m individual medley,W,Gold,"August 7, 1982 (age 34 years)",182.88,NA,154,70
1069,Athens,2004,Aquatics,Swimming,"BEARD, Amanda",USA,Women,200m individual medley,W,Silver,"October 29, 1981 (age 35 years)",172.72,NA,130,59.09090909
1070,Athens,2004,Aquatics,Swimming,"KELLER, Klete",USA,Men,400m freestyle,M,Bronze,"March 21, 1982 (age 34 years)",198.12,NA,214,97.27272727
1071,Athens,2004,Aquatics,Swimming,"THORPE, Ian",AUS,Men,400m freestyle,M,Gold,"October 13, 1982 (age 34 years)",195.58,NA,229,104.0909091
1072,Athens,2004,Aquatics,Swimming,"HACKETT, Grant",AUS,Men,400m freestyle,M,Silver,"May 9, 1980 (age 36 years)",198.12,NA,212,96.36363636
1073,Athens,2004,Aquatics,Swimming,"SANDENO, Kaitlin",USA,Women,400m freestyle,W,Bronze,"March 13, 1983 (age 33 years)",167.64,NA,119,54.09090909
1074,Athens,2004,Aquatics,Swimming,"MANAUDOU, Laure",FRA,Women,400m freestyle,W,Gold,NA,180.34,NA,152,69.09090909
1075,Athens,2004,Aquatics,Swimming,"JEDRZEJCZAK, Otylia",POL,Women,400m freestyle,W,Silver,"December 13, 1983 (age 32 years)",187.96,NA,NA,#VALUE!
1076,Athens,2004,Aquatics,Swimming,"CSEH, Laszlo",HUN,Men,400m individual medley,M,Bronze,"December 3, 1985 (age 30 years)",187.96,NA,NA,#VALUE!
1077,Athens,2004,Aquatics,Swimming,"PHELPS, Michael",USA,Men,400m individual medley,M,Gold,"June 30, 1985 (age 31 years)",193.04,NA,196,89.09090909
1078,Athens,2004,Aquatics,Swimming,"VENDT, Erik",USA,Men,400m individual medley,M,Silver,"January 9, 1981 (age 35 years)",180.34,NA,165,75
1079,Athens,2004,Aquatics,Swimming,"BARDACH, Georgina",ARG,Women,400m individual medley,W,Bronze,"August 18, 1983 (age 33 years)",170.18,NA,139,63.18181818
1080,Athens,2004,Aquatics,Swimming,"KLOCHKOVA, Yana",UKR,Women,400m individual medley,W,Gold,"August 7, 1982 (age 34 years)",182.88,NA,154,70
1081,Athens,2004,Aquatics,Swimming,"SANDENO, Kaitlin",USA,Women,400m individual medley,W,Silver,NA,NA,NA,119,54.09090909
1082,Athens,2004,Aquatics,Swimming,"SCHOEMAN, Roland",RSA,Men,50m freestyle,M,Bronze,NA,NA,NA,185,84.09090909
1083,Athens,2004,Aquatics,Swimming,"HALL, Gary Jr.",USA,Men,50m freestyle,M,Gold,NA,NA,NA,218,99.09090909
1084,Athens,2004,Aquatics,Swimming,"DRAGANJA, Duje",CRO,Men,50m freestyle,M,Silver,NA,NA,NA,190,86.36363636
1085,Athens,2004,Aquatics,Swimming,"TRICKETT, Lisbeth",AUS,Women,50m freestyle,W,Bronze,NA,NA,NA,132,60
1086,Athens,2004,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,50m freestyle,W,Gold,NA,177.8,NA,121,55
1087,Athens,2004,Aquatics,Swimming,"METELLA, Malia",FRA,Women,50m freestyle,W,Silver,"February 23, 1982 (age 34 years)",175.26,NA,148,67.27272727
1088,Athens,2004,Aquatics,Swimming,"MUNZ, Diana",USA,Women,800m freestyle,W,Bronze,"June 19, 1982 (age 34 years)",162.56,NA,123,55.90909091
1089,Athens,2004,Aquatics,Swimming,"SHIBATA, Ai",JPN,Women,800m freestyle,W,Gold,"May 14, 1982 (age 34 years)",175.26,NA,139,63.18181818
1090,Athens,2004,Aquatics,Swimming,"MANAUDOU, Laure",FRA,Women,800m freestyle,W,Silver,NA,180.34,NA,152,69.09090909
1091,Beijing,2008,Aquatics,Swimming,"STOECKEL, Hayden",AUS,Men,100m backstroke,M,Bronze,"August 10, 1984 (age 32 years)",198.12,NA,209,95
1092,Beijing,2008,Aquatics,Swimming,"VYATCHANIN, Arkady",RUS,Men,100m backstroke,M,Bronze,"April 4, 1984 (age 32 years)",203.2,NA,NA,#VALUE!
1093,Beijing,2008,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,100m backstroke,M,Gold,"July 23, 1983 (age 33 years)",190.5,NA,201,91.36363636
1094,Beijing,2008,Aquatics,Swimming,"GREVERS, Matt",USA,Men,100m backstroke,M,Silver,"March 26, 1985 (age 31 years)",203.2,NA,231,105
1095,Beijing,2008,Aquatics,Swimming,"HOELZER, Margaret",USA,Women,100m backstroke,W,Bronze,"March 30, 1983 (age 33 years)",180.34,NA,174,79.09090909
1096,Beijing,2008,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,100m backstroke,W,Gold,"August 23, 1982 (age 34 years)",172.72,NA,139,63.18181818
1097,Beijing,2008,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,100m backstroke,W,Silver,"September 16, 1983 (age 33 years)",172.72,NA,132,60
1098,Beijing,2008,Aquatics,Swimming,"DUBOSCQ, Hugues",FRA,Men,100m breaststroke,M,Bronze,"August 29, 1981 (age 35 years)",190.5,NA,185,84.09090909
1099,Beijing,2008,Aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,100m breaststroke,M,Gold,"September 22, 1982 (age 34 years)",177.8,NA,161,73.18181818
1100,Beijing,2008,Aquatics,Swimming,"OEN, Alexander Dale",NOR,Men,100m breaststroke,M,Silver,21-May-85,190.5,23,176,80
1101,Beijing,2008,Aquatics,Swimming,"JUKIC, Mirna",AUT,Women,100m breaststroke,W,Bronze,"April 9, 1986 (age 30 years)",177.8,NA,150,68.18181818
1102,Beijing,2008,Aquatics,Swimming,"JONES, Leisel",AUS,Women,100m breaststroke,W,Gold,"August 30, 1985 (age 31 years)",177.8,NA,150,68.18181818
1103,Beijing,2008,Aquatics,Swimming,"SONI, Rebecca",USA,Women,100m breaststroke,W,Silver,"March 18, 1987 (age 29 years)",172.72,NA,134,60.90909091
1104,Beijing,2008,Aquatics,Swimming,"LAUTERSTEIN, Andrew",AUS,Men,100m butterfly,M,Bronze,"May 22, 1987 (age 29 years)",185.42,NA,198,90
1105,Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,100m butterfly,M,Gold,"June 30, 1985 (age 31 years)",193.04,NA,196,89.09090909
1106,Beijing,2008,Aquatics,Swimming,"CAVIC, Milorad",SRB,Men,100m butterfly,M,Silver,"May 31, 1984 (age 32 years)",195.58,NA,NA,#VALUE!
1107,Beijing,2008,Aquatics,Swimming,"SCHIPPER, Jessicah",AUS,Women,100m butterfly,W,Bronze,"November 19, 1986 (age 29 years)",170.18,NA,132,60
1108,Beijing,2008,Aquatics,Swimming,"TRICKETT, Lisbeth",AUS,Women,100m butterfly,W,Gold,"January 28, 1985 (age 31 years)",167.64,NA,132,60
1109,Beijing,2008,Aquatics,Swimming,"MAGNUSON, Christine",USA,Women,100m butterfly,W,Silver,"October 17, 1985 (age 31 years)",185.42,NA,161,73.18181818
1110,Beijing,2008,Aquatics,Swimming,"CIELO FILHO, Cesar",BRA,Men,100m freestyle,M,Bronze,"January 10, 1987 (age 29 years)",195.58,NA,NA,#VALUE!
1111,Beijing,2008,Aquatics,Swimming,"LEZAK, Jason",USA,Men,100m freestyle,M,Bronze,"November 12, 1975 (age 40 years)",193.04,NA,216,98.18181818
1112,Beijing,2008,Aquatics,Swimming,"BERNARD, Alain",FRA,Men,100m freestyle,M,Gold,"May 1, 1983 (age 33 years)",195.58,NA,198,90
1113,Beijing,2008,Aquatics,Swimming,"SULLIVAN, Eamon",AUS,Men,100m freestyle,M,Silver,"August 30, 1985 (age 31 years)",187.96,NA,172,78.18181818
1114,Beijing,2008,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,100m freestyle,W,Bronze,"August 23, 1982 (age 34 years)",172.72,NA,139,63.18181818
1115,Beijing,2008,Aquatics,Swimming,"STEFFEN, Britta",GER,Women,100m freestyle,W,Gold,"November 16, 1983 (age 32 years)",180.34,NA,132,60
1116,Beijing,2008,Aquatics,Swimming,"TRICKETT, Lisbeth",AUS,Women,100m freestyle,W,Silver,"January 28, 1985 (age 31 years)",167.64,NA,132,60
1117,Beijing,2008,Aquatics,Swimming,"COCHRANE, Ryan",CAN,Men,1500m freestyle,M,Bronze,"October 29, 1988 (age 28 years)",193.04,NA,176,80
1118,Beijing,2008,Aquatics,Swimming,"MELLOULI, Oussama",TUN,Men,1500m freestyle,M,Gold,"February 16, 1984 (age 32 years)",193.04,NA,185,84.09090909
1119,Beijing,2008,Aquatics,Swimming,"HACKETT, Grant",AUS,Men,1500m freestyle,M,Silver,"May 9, 1980 (age 36 years)",198.12,NA,212,96.36363636
1120,Beijing,2008,Aquatics,Swimming,"VYATCHANIN, Arkady",RUS,Men,200m backstroke,M,Bronze,"April 4, 1984 (age 32 years)",203.2,NA,NA,#VALUE!
1121,Beijing,2008,Aquatics,Swimming,"LOCHTE, Ryan",USA,Men,200m backstroke,M,Gold,"August 3, 1984 (age 32 years)",187.96,NA,196,89.09090909
1122,Beijing,2008,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,200m backstroke,M,Silver,"July 23, 1983 (age 33 years)",190.5,NA,201,91.36363636
1123,Beijing,2008,Aquatics,Swimming,"NAKAMURA, Reiko",JPN,Women,200m backstroke,W,Bronze,"May 17, 1982 (age 34 years)",NA,NA,121,55
1124,Beijing,2008,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,200m backstroke,W,Gold,"September 16, 1983 (age 33 years)",172.72,NA,132,60
1125,Beijing,2008,Aquatics,Swimming,"HOELZER, Margaret",USA,Women,200m backstroke,W,Silver,"March 30, 1983 (age 33 years)",180.34,NA,174,79.09090909
1126,Beijing,2008,Aquatics,Swimming,"DUBOSCQ, Hugues",FRA,Men,200m breaststroke,M,Bronze,"August 29, 1981 (age 35 years)",190.5,NA,185,84.09090909
1127,Beijing,2008,Aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,200m breaststroke,M,Gold,"September 22, 1982 (age 34 years)",177.8,NA,161,73.18181818
1128,Beijing,2008,Aquatics,Swimming,"RICKARD, Brenton",AUS,Men,200m breaststroke,M,Silver,NA,193.04,NA,203,92.27272727
1129,Beijing,2008,Aquatics,Swimming,"NORDENSTAM, Sara",NOR,Women,200m breaststroke,W,Bronze,NA,170.18,NA,154,70
1130,Beijing,2008,Aquatics,Swimming,"SONI, Rebecca",USA,Women,200m breaststroke,W,Gold,NA,172.72,NA,134,60.90909091
1131,Beijing,2008,Aquatics,Swimming,"JONES, Leisel",AUS,Women,200m breaststroke,W,Silver,NA,177.8,NA,150,68.18181818
1132,Beijing,2008,Aquatics,Swimming,"MATSUDA, Takeshi",JPN,Men,200m butterfly,M,Bronze,NA,182.88,NA,187,85
1133,Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200m butterfly,M,Gold,NA,193.04,NA,196,89.09090909
1134,Beijing,2008,Aquatics,Swimming,"CSEH, Laszlo",HUN,Men,200m butterfly,M,Silver,NA,187.96,NA,NA,#VALUE!
1135,Beijing,2008,Aquatics,Swimming,"SCHIPPER, Jessicah",AUS,Women,200m butterfly,W,Bronze,NA,170.18,NA,132,60
1136,Beijing,2008,Aquatics,Swimming,"LIU, Zige",CHN,Women,200m butterfly,W,Gold,NA,180.34,NA,154,70
1137,Beijing,2008,Aquatics,Swimming,"JIAO, Liuyang",CHN,Women,200m butterfly,W,Silver,"August 6, 1991 (age 25 years)",172.72,NA,139,63.18181818
1138,Beijing,2008,Aquatics,Swimming,"VANDERKAAY, Peter",USA,Men,200m freestyle,M,Bronze,"February 12, 1984 (age 32 years)",193.04,NA,209,95
1139,Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200m freestyle,M,Gold,"June 30, 1985 (age 31 years)",193.04,NA,196,89.09090909
1140,Beijing,2008,Aquatics,Swimming,"PARK, Taehwan",KOR,Men,200m freestyle,M,Silver,"September 27, 1989 (age 27 years)",182.88,NA,NA,#VALUE!
1141,Beijing,2008,Aquatics,Swimming,"PANG, Jiaying",CHN,Women,200m freestyle,W,Bronze,"January 6, 1985 (age 31 years)",177.8,NA,141,64.09090909
1142,Beijing,2008,Aquatics,Swimming,"PELLEGRINI, Federica",ITA,Women,200m freestyle,W,Gold,"August 5, 1988 (age 28 years)",177.8,NA,150,68.18181818
1143,Beijing,2008,Aquatics,Swimming,"ISAKOVIC, Sara",SLO,Women,200m freestyle,W,Silver,"June 9, 1988 (age 28 years)",175.26,NA,NA,#VALUE!
1144,Beijing,2008,Aquatics,Swimming,"LOCHTE, Ryan",USA,Men,200m individual medley,M,Bronze,"August 3, 1984 (age 32 years)",187.96,NA,196,89.09090909
1145,Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200m individual medley,M,Gold,"June 30, 1985 (age 31 years)",193.04,NA,196,89.09090909
1146,Beijing,2008,Aquatics,Swimming,"CSEH, Laszlo",HUN,Men,200m individual medley,M,Silver,"December 3, 1985 (age 30 years)",187.96,NA,NA,#VALUE!
1147,Beijing,2008,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,200m individual medley,W,Bronze,"August 23, 1982 (age 34 years)",172.72,NA,139,63.18181818
1148,Beijing,2008,Aquatics,Swimming,"RICE, Stephanie",AUS,Women,200m individual medley,W,Gold,"June 17, 1988 (age 28 years)",175.26,NA,148,67.27272727
1149,Beijing,2008,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,200m individual medley,W,Silver,"September 16, 1983 (age 33 years)",172.72,NA,132,60
1150,Beijing,2008,Aquatics,Swimming,"JENSEN, Larsen",USA,Men,400m freestyle,M,Bronze,"September 1, 1985 (age 31 years)",182.88,NA,194,88.18181818
1151,Beijing,2008,Aquatics,Swimming,"PARK, Taehwan",KOR,Men,400m freestyle,M,Gold,"September 27, 1989 (age 27 years)",182.88,NA,NA,#VALUE!
1152,Beijing,2008,Aquatics,Swimming,"ZHANG, Lin",CHN,Men,400m freestyle,M,Silver,"January 6, 1987 (age 29 years)",187.96,NA,170,77.27272727
1153,Beijing,2008,Aquatics,Swimming,"JACKSON, Joanne",GBR,Women,400m freestyle,W,Bronze,"July 26, 1928 (age 88 years)",185.42,NA,168,76.36363636
1154,Beijing,2008,Aquatics,Swimming,"ADLINGTON, Rebecca",GBR,Women,400m freestyle,W,Gold,"February 17, 1989 (age 27 years)",177.8,NA,154,70
1155,Beijing,2008,Aquatics,Swimming,"HOFF, Katie",USA,Women,400m freestyle,W,Silver,"June 3, 1989 (age 27 years)",175.26,NA,141,64.09090909
1156,Beijing,2008,Aquatics,Swimming,"LOCHTE, Ryan",USA,Men,400m individual medley,M,Bronze,"August 3, 1984 (age 32 years)",187.96,NA,196,89.09090909
1157,Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,400m individual medley,M,Gold,"June 30, 1985 (age 31 years)",193.04,NA,196,89.09090909
1158,Beijing,2008,Aquatics,Swimming,"CSEH, Laszlo",HUN,Men,400m individual medley,M,Silver,"December 3, 1985 (age 30 years)",187.96,NA,NA,#VALUE!
1159,Beijing,2008,Aquatics,Swimming,"HOFF, Katie",USA,Women,400m individual medley,W,Bronze,"June 3, 1989 (age 27 years)",175.26,NA,141,64.09090909
1160,Beijing,2008,Aquatics,Swimming,"RICE, Stephanie",AUS,Women,400m individual medley,W,Gold,"June 17, 1988 (age 28 years)",175.26,NA,148,67.27272727
1161,Beijing,2008,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,400m individual medley,W,Silver,"September 16, 1983 (age 33 years)",172.72,NA,132,60
1162,Beijing,2008,Aquatics,Swimming,"BERNARD, Alain",FRA,Men,50m freestyle,M,Bronze,"May 1, 1983 (age 33 years)",195.58,NA,198,90
1163,Beijing,2008,Aquatics,Swimming,"CIELO FILHO, Cesar",BRA,Men,50m freestyle,M,Gold,"January 10, 1987 (age 29 years)",195.58,NA,NA,#VALUE!
1164,Beijing,2008,Aquatics,Swimming,"LEVEAUX, Amaury",FRA,Men,50m freestyle,M,Silver,"December 2, 1985 (age 30 years)",203.2,NA,194,88.18181818
1165,Beijing,2008,Aquatics,Swimming,"CAMPBELL, Cate",AUS,Women,50m freestyle,W,Bronze,"May 20, 1992 (age 24 years)",185.42,NA,148,67.27272727
1166,Beijing,2008,Aquatics,Swimming,"STEFFEN, Britta",GER,Women,50m freestyle,W,Gold,"November 16, 1983 (age 32 years)",180.34,NA,132,60
1167,Beijing,2008,Aquatics,Swimming,"TORRES, Dara",USA,Women,50m freestyle,W,Silver,"April 15, 1967 (age 49 years)",180.34,NA,150,68.18181818
1168,Beijing,2008,Aquatics,Swimming,"FRIIS, Lotte",DEN,Women,800m freestyle,W,Bronze,"February 9, 1988 (age 28 years)",182.88,NA,161,73.18181818
1169,Beijing,2008,Aquatics,Swimming,"ADLINGTON, Rebecca",GBR,Women,800m freestyle,W,Gold,"February 17, 1989 (age 27 years)",177.8,NA,154,70
1170,Beijing,2008,Aquatics,Swimming,"FILIPPI, Alessia",ITA,Women,800m freestyle,W,Silver,"June 23, 1987 (age 29 years)",185.42,NA,139,63.18181818
